PriceUnformatted,FullAddress,Street,City,State,Zipcode,Bedroom#,Bathroom#,Area(sqft),PriceGroup,GroupMedianPrice
388396,"9030 Red Wolf Pl, Manvel, TX 77578",9030 Red Wolf Pl,Manvel,TX,77578,3.0,2.0,2080.0,High,519990.0
501900,"2589W Plan, Valencia 50'","2589W Plan, Valencia 50'",Manvel,TX,77578,4.0,3.0,2589.0,High,519990.0
564990,"Iredell Plan, Valencia","Iredell Plan, Valencia",Manvel,TX,77578,4.0,4.0,3210.0,High,519990.0
405990,"5714 Caracara, Manvel, TX 77578",5714 Caracara,Manvel,TX,77578,3.0,2.0,2517.0,High,519990.0
591990,"Plan 220 Plan, Meridiana: 65ft. lots","Plan 220 Plan, Meridiana: 65ft. lots",Manvel,TX,77578,4.0,3.0,3264.0,High,519990.0
444990,"Plan Ellington Plan, Pomona: 42ft. lots","Plan Ellington Plan, Pomona: 42ft. lots",Manvel,TX,77578,3.0,3.0,2472.0,High,519990.0
402558,"43 Rodeo Palms Blvd, Manvel, TX 77578",43 Rodeo Palms Blvd,Manvel,TX,77578,3.0,2.0,1980.0,High,519990.0
455515,"4730 Joplin St, Manvel, TX 77578",4730 Joplin St,Manvel,TX,77578,4.0,3.0,2366.0,High,519990.0
530247,"5027 Matador Ln, Manvel, TX 77578",5027 Matador Ln,Manvel,TX,77578,4.0,3.0,2287.0,High,519990.0
392990,"Plan Everleigh Plan, Meridiana: 40ft. lots","Plan Everleigh Plan, Meridiana: 40ft. lots",Manvel,TX,77578,3.0,3.0,2360.0,High,519990.0
507990,"Plan 5049 Plan, Del Bello Lakes 60","Plan 5049 Plan, Del Bello Lakes 60",Manvel,TX,77578,4.0,3.0,3111.0,High,519990.0
296665,"5234 Capricorn Way, Manvel, TX 77578",5234 Capricorn Way,Manvel,TX,77578,3.0,3.0,1699.0,High,519990.0
479990,"Silverthorne Plan, Massey Oaks","Silverthorne Plan, Massey Oaks",Pearland,TX,77584,4.0,3.0,2959.0,Medium,358000.0
369990,"The Ian (L465) Plan, Massey Oaks - Premier Series","The Ian (L465) Plan, Massey Oaks - Premier Series",Pearland,TX,77584,4.0,3.0,2316.0,Medium,358000.0
335990,"The Oleander (L401) Plan, Massey Oaks - Premier Series","The Oleander (L401) Plan, Massey Oaks - Premier Series",Pearland,TX,77584,3.0,2.0,1831.0,Medium,358000.0
315000,"4722 Kathy Dr, Pearland, TX 77584",4722 Kathy Dr,Pearland,TX,77584,4.0,0.0,720.0,Medium,358000.0
408990,"The Kendall (C485) Plan, Massey Oaks - Estate Series","The Kendall (C485) Plan, Massey Oaks - Estate Series",Pearland,TX,77584,4.0,3.0,2949.0,Medium,358000.0
190000,"0 County Road 94, Pearland, TX 77584",0 County Road 94,Pearland,TX,77584,4.0,0.0,2507.0,Medium,358000.0
429990,"The Ashton (5229) Plan, Massey Oaks - Estate Series","The Ashton (5229) Plan, Massey Oaks - Estate Series",Pearland,TX,77584,4.0,4.0,3195.0,Medium,358000.0
364990,"The Preston (C403) Plan, Massey Oaks - Estate Series","The Preston (C403) Plan, Massey Oaks - Estate Series",Pearland,TX,77584,4.0,3.0,2067.0,Medium,358000.0
413990,"The Cedar (L412) Plan, Massey Oaks - Premier Series","The Cedar (L412) Plan, Massey Oaks - Premier Series",Pearland,TX,77584,4.0,4.0,3172.0,Medium,358000.0
436990,"The Ashleigh (5183) Plan, Massey Oaks - Estate Series","The Ashleigh (5183) Plan, Massey Oaks - Estate Series",Pearland,TX,77584,4.0,4.0,3138.0,Medium,358000.0
329999,"5717 Fite Rd, Pearland, TX 77584",5717 Fite Rd,Pearland,TX,77584,2.0,1.0,2507.0,Medium,358000.0
1000000,"17107 County Road 831, Pearland, TX 77584",17107 County Road 831,Pearland,TX,77584,3.0,2.0,1368.0,Medium,358000.0
427990,"The Alyssa (5182) Plan, Massey Oaks - Estate Series","The Alyssa (5182) Plan, Massey Oaks - Estate Series",Pearland,TX,77584,4.0,4.0,2824.0,Medium,358000.0
270000,"0 Fm 1128 Rd, Pearland, TX 77584",0 Fm 1128 Rd,Pearland,TX,77584,4.0,0.0,2507.0,Medium,358000.0
348990,"The Oleander (C401) Plan, Massey Oaks - Estate Series","The Oleander (C401) Plan, Massey Oaks - Estate Series",Pearland,TX,77584,3.0,2.0,1831.0,Medium,358000.0
250000,"16624 County Road 104, Pearland, TX 77584",16624 County Road 104,Pearland,TX,77584,4.0,0.0,2507.0,Medium,358000.0
175000,"0 Cullen Pkwy, Pearland, TX 77584",0 Cullen Pkwy,Pearland,TX,77584,4.0,0.0,2507.0,Medium,358000.0
399000,"0 Herridge Rd, Pearland, TX 77584",0 Herridge Rd,Pearland,TX,77584,4.0,0.0,2507.0,Medium,358000.0
565000,"4101 Fm 1128 Rd, Pearland, TX 77584",4101 Fm 1128 Rd,Pearland,TX,77584,4.0,0.0,2507.0,Medium,358000.0
120000,"1128 Masters Rd, Manvel, TX 77584",1128 Masters Rd,Manvel,TX,77584,4.0,0.0,2507.0,Medium,358000.0
199000,"Bailey Rd, Pearland, TX 77584",Bailey Rd,Pearland,TX,77584,4.0,0.0,2507.0,Medium,358000.0
500000,"0 Harkey Rd, Pearland, TX 77584",0 Harkey Rd,Pearland,TX,77584,4.0,0.0,2507.0,Medium,358000.0
495000,"0 Herbert Dr #119, Pearland, TX 77584",0 Herbert Dr #119,Pearland,TX,77584,4.0,0.0,2507.0,Medium,358000.0
2000000,"1966 Country Place Pkwy, Pearland, TX 77584",1966 Country Place Pkwy,Pearland,TX,77584,4.0,0.0,2507.0,Medium,358000.0
850000,"0 Pearland Sites Rd, Pearland, TX 77584",0 Pearland Sites Rd,Pearland,TX,77584,4.0,0.0,2507.0,Medium,358000.0
2500000,"8335 Fite Rd, Pearland, TX 77584",8335 Fite Rd,Pearland,TX,77584,4.0,0.0,2507.0,Medium,358000.0
2989274,"0 County Road 89, Pearland, TX 77584",0 County Road 89,Pearland,TX,77584,4.0,0.0,2507.0,Medium,358000.0
499000,"143 Country Dr #112, Pearland, TX 77584",143 Country Dr #112,Pearland,TX,77584,4.0,0.0,2507.0,Medium,358000.0
699000,"0 County Road 175, Pearland, TX 77584",0 County Road 175,Pearland,TX,77584,4.0,0.0,2507.0,Medium,358000.0
750000,"0 Hatfield Rd #480, Pearland, TX 77584",0 Hatfield Rd #480,Pearland,TX,77584,4.0,0.0,2507.0,Medium,358000.0
2200000,"8518 Hawk Rd, Pearland, TX 77584",8518 Hawk Rd,Pearland,TX,77584,4.0,0.0,2507.0,Medium,358000.0
325000,"0 Veterans Dr, Pearland, TX 77584",0 Veterans Dr,Pearland,TX,77584,4.0,0.0,2507.0,Medium,358000.0
425000,"7333 Fite Rd, Pearland, TX 77584",7333 Fite Rd,Pearland,TX,77584,4.0,0.0,2507.0,Medium,358000.0
2400000,"3638 Manvel Rd, Pearland, TX 77584",3638 Manvel Rd,Pearland,TX,77584,4.0,0.0,2507.0,Medium,358000.0
382990,"Plan Windermere Plan, Meridiana: 40ft. lots","Plan Windermere Plan, Meridiana: 40ft. lots",Manvel,TX,77578,3.0,3.0,2262.0,High,519990.0
454990,"Pinto Plan, Meridiana 55' Homesites","Pinto Plan, Meridiana 55' Homesites",Manvel,TX,77578,4.0,4.0,2785.0,High,519990.0
511960,"6019 Regala Dr, Manvel, TX 77578",6019 Regala Dr,Manvel,TX,77578,4.0,4.0,2386.0,High,519990.0
379990,"Rodeo Palms - Casey Plan, Rodeo Palms - The Lakes","Rodeo Palms - Casey Plan, Rodeo Palms - The Lakes",Manvel,TX,77578,3.0,3.0,2283.0,High,519990.0
514900,"19007 Satsuma Ridge Dr, Manvel, TX 77578",19007 Satsuma Ridge Dr,Manvel,TX,77578,4.0,3.0,2300.0,High,519990.0
436990,"Winchester Plan, Pomona 50'","Winchester Plan, Pomona 50'",Manvel,TX,77578,4.0,3.0,2485.0,High,519990.0
564990,"Caddo Mills Plan, Pomona 55'","Caddo Mills Plan, Pomona 55'",Manvel,TX,77578,4.0,4.0,3407.0,High,519990.0
374990,"Ivyridge Plan, Meridiana 45' Homesites","Ivyridge Plan, Meridiana 45' Homesites",Manvel,TX,77578,3.0,3.0,2643.0,High,519990.0
782863,"5119 Blooming Hibiscus Ln, Manvel, TX 77578",5119 Blooming Hibiscus Ln,Manvel,TX,77578,4.0,4.0,3462.0,High,519990.0
290990,"Haven - Villas Collection Plan, Meridiana","Haven - Villas Collection Plan, Meridiana",Manvel,TX,77578,3.0,3.0,1699.0,High,519990.0
361990,"Rodeo Palms - Wyndham II Plan, Rodeo Palms - The Lakes","Rodeo Palms - Wyndham II Plan, Rodeo Palms - The Lakes",Manvel,TX,77578,3.0,2.0,1980.0,High,519990.0
499900,"18815 Citrange Bend Way, Manvel, TX 77578",18815 Citrange Bend Way,Manvel,TX,77578,4.0,3.0,2529.0,High,519990.0
371990,"Graford Plan, Pomona 50'","Graford Plan, Pomona 50'",Manvel,TX,77578,3.0,2.0,1677.0,High,519990.0
456990,"Rodeo Palms - Garner III Plan, Rodeo Palms - The Lakes","Rodeo Palms - Garner III Plan, Rodeo Palms - The Lakes",Manvel,TX,77578,5.0,4.0,3271.0,High,519990.0
569900,"10035 Starry Night Ln, Manvel, TX 77578",10035 Starry Night Ln,Manvel,TX,77578,4.0,4.0,2999.0,High,519990.0
959995,"Volante Plan, Pomona - Magnolia Collection","Volante Plan, Pomona - Magnolia Collection",Manvel,TX,77578,5.0,7.0,5989.0,High,519990.0
349990,"Margaux - Chateau Collection Plan, Meridiana","Margaux - Chateau Collection Plan, Meridiana",Manvel,TX,77578,3.0,3.0,1878.0,High,519990.0
350000,"7234 Bissell Rd, Manvel, TX 77578",7234 Bissell Rd,Manvel,TX,77578,4.0,0.0,2593.5,High,519990.0
493900,"2438W Plan, Valencia 50'","2438W Plan, Valencia 50'",Manvel,TX,77578,4.0,3.0,2438.0,High,519990.0
621990,"Plan 6060 Plan, Meridiana 70","Plan 6060 Plan, Meridiana 70",Manvel,TX,77578,5.0,5.0,4156.0,High,519990.0
437900,"1992W Plan, Valencia 45'","1992W Plan, Valencia 45'",Manvel,TX,77578,4.0,2.0,1992.0,High,519990.0
713839,"5015 Golden Peach Rd, Manvel, TX 77578",5015 Golden Peach Rd,Manvel,TX,77578,4.0,5.0,3491.0,High,519990.0
425990,"Plan Davenport Plan, Meridiana: 50ft. lots","Plan Davenport Plan, Meridiana: 50ft. lots",Manvel,TX,77578,4.0,2.0,2299.0,High,519990.0
534990,"Hillsboro Plan, Valencia","Hillsboro Plan, Valencia",Manvel,TX,77578,4.0,4.0,2978.0,High,519990.0
487900,"2373H Plan, Valencia 50'","2373H Plan, Valencia 50'",Manvel,TX,77578,4.0,3.0,2373.0,High,519990.0
438258,"2311 Hazel Berry St, Manvel, TX 77578",2311 Hazel Berry St,Manvel,TX,77578,3.0,3.0,1988.0,High,519990.0
345865,"4915 Perennial Ct, Manvel, TX 77578",4915 Perennial Ct,Manvel,TX,77578,3.0,3.0,1866.0,High,519990.0
404261,"9018 Caribou Ct, Manvel, TX 77578",9018 Caribou Ct,Manvel,TX,77578,3.0,2.0,2146.0,High,519990.0
489900,"18811 Citrange Bend Way, Manvel, TX 77578",18811 Citrange Bend Way,Manvel,TX,77578,4.0,3.0,2545.0,High,519990.0
542900,"2694W Plan, Valencia 50'","2694W Plan, Valencia 50'",Manvel,TX,77578,4.0,3.0,2694.0,High,519990.0
499900,"18826 Citrange Bend Way, Manvel, TX 77578",18826 Citrange Bend Way,Manvel,TX,77578,4.0,3.0,2293.0,High,519990.0
462995,"Tamara Plan, Meridiana","Tamara Plan, Meridiana",Manvel,TX,77578,4.0,3.0,2764.0,High,519990.0
335990,"Riverdale - Courtyard Collection Plan, Meridiana","Riverdale - Courtyard Collection Plan, Meridiana",Manvel,TX,77578,3.0,3.0,1838.0,High,519990.0
619900,"9702 Chapman Trail Iowa, Manvel, TX 77578",9702 Chapman Trail Iowa,Manvel,TX,77578,4.0,4.0,3445.0,High,519990.0
682990,"Murchison Plan, Pomona 60' - 80'","Murchison Plan, Pomona 60' - 80'",Manvel,TX,77578,4.0,5.0,3755.0,High,519990.0
408990,"Carmine Plan, Pomona 50'","Carmine Plan, Pomona 50'",Manvel,TX,77578,4.0,3.0,2049.0,High,519990.0
679990,"4303 Golden Ridge Cir, Manvel, TX 77578",4303 Golden Ridge Cir,Manvel,TX,77578,4.0,5.0,4008.0,High,519990.0
654995,"Giulia Plan, Pomona - Aspen Collection","Giulia Plan, Pomona - Aspen Collection",Manvel,TX,77578,4.0,4.0,3709.0,High,519990.0
352990,"Versailles - Chateau Collection Plan, Meridiana","Versailles - Chateau Collection Plan, Meridiana",Manvel,TX,77578,3.0,3.0,1901.0,High,519990.0
330990,"Springfield - Courtyard Collection Plan, Meridiana","Springfield - Courtyard Collection Plan, Meridiana",Manvel,TX,77578,3.0,2.0,1756.0,High,519990.0
594900,"9919 Magnolia Estates Ln, Manvel, TX 77578",9919 Magnolia Estates Ln,Manvel,TX,77578,4.0,4.0,3203.0,High,519990.0
395000,"2314 Fir Grove Dr, Kingwood, TX 77339",2314 Fir Grove Dr,Kingwood,TX,77339,5.0,4.0,3207.0,Medium,358000.0
369000,"1923 Pine River Dr, Humble, TX 77339",1923 Pine River Dr,Humble,TX,77339,4.0,3.0,2414.0,Medium,358000.0
253700,"3203 Brookdale Dr, Humble, TX 77339",3203 Brookdale Dr,Humble,TX,77339,3.0,2.0,1786.0,Medium,358000.0
310000,"2142 River Village Dr, Humble, TX 77339",2142 River Village Dr,Humble,TX,77339,4.0,2.0,2090.0,Medium,358000.0
325000,"2837 Kings Retreat Cir, Kingwood, TX 77339",2837 Kings Retreat Cir,Kingwood,TX,77339,3.0,4.0,1973.0,Medium,358000.0
339995,"1723 Rustic Park Dr, Humble, TX 77339",1723 Rustic Park Dr,Humble,TX,77339,3.0,3.0,2204.0,Medium,358000.0
2000000,"2 Deer Ridge Estates Blvd, Humble, TX 77339",2 Deer Ridge Estates Blvd,Humble,TX,77339,6.0,8.0,6788.0,Medium,358000.0
249750,"5415 Garden Village Dr, Humble, TX 77339",5415 Garden Village Dr,Humble,TX,77339,4.0,2.0,1826.0,Medium,358000.0
295900,"2910 Holly Green Dr, Humble, TX 77339",2910 Holly Green Dr,Humble,TX,77339,3.0,2.0,1997.0,Medium,358000.0
285000,"5711 Rocky Trail Dr, Kingwood, TX 77339",5711 Rocky Trail Dr,Kingwood,TX,77339,3.0,2.0,1643.0,Medium,358000.0
400000,"2020 2020/2030 N Houston Rd, Humble, TX 77338",2020 2020/2030 N Houston Rd,Humble,TX,77338,2.0,2.0,4728.0,Low,246100.0
339900,"26855 Royal Timbers Dr, Kingwood, TX 77339",26855 Royal Timbers Dr,Kingwood,TX,77339,3.0,2.0,2340.0,Medium,358000.0
259900,"3519 Hidden Pines Dr, Humble, TX 77339",3519 Hidden Pines Dr,Humble,TX,77339,3.0,2.0,1617.0,Medium,358000.0
439900,"21534 Black Opal Ln, Humble, TX 77339",21534 Black Opal Ln,Humble,TX,77339,5.0,4.0,3499.0,Medium,358000.0
349000,"26876 Monarch Manor Ln, Kingwood, TX 77339",26876 Monarch Manor Ln,Kingwood,TX,77339,4.0,3.0,2721.0,Medium,358000.0
399900,"1134 Chestnut Ridge Rd, Humble, TX 77339",1134 Chestnut Ridge Rd,Humble,TX,77339,3.0,3.0,3079.0,Medium,358000.0
326900,"2619 Brookdale Dr, Humble, TX 77339",2619 Brookdale Dr,Humble,TX,77339,4.0,2.0,2131.0,Medium,358000.0
424999,"8308 Spinnaker Bay Ln, Pearland, TX 77584",8308 Spinnaker Bay Ln,Pearland,TX,77584,4.0,3.0,3020.0,Medium,358000.0
600000,"12919 Southern Ridge Dr, Pearland, TX 77584",12919 Southern Ridge Dr,Pearland,TX,77584,4.0,4.0,3634.0,Medium,358000.0
448500,"2104 Winebrook Ct, Pearland, TX 77584",2104 Winebrook Ct,Pearland,TX,77584,4.0,5.0,2745.0,Medium,358000.0
352000,"4105 Twin Lakes Trl, Pearland, TX 77584",4105 Twin Lakes Trl,Pearland,TX,77584,3.0,3.0,2848.0,Medium,358000.0
1025000,"11806 Crescent Bluff Dr, Pearland, TX 77584",11806 Crescent Bluff Dr,Pearland,TX,77584,5.0,6.0,6320.0,Medium,358000.0
560000,"307 N Elder Grove Dr, Pearland, TX 77584",307 N Elder Grove Dr,Pearland,TX,77584,4.0,3.0,3711.0,Medium,358000.0
539000,"2615 Mandalay Ct, Pearland, TX 77584",2615 Mandalay Ct,Pearland,TX,77584,4.0,4.0,3396.0,Medium,358000.0
390000,"3610 McLean Rd, Pearland, TX 77584",3610 McLean Rd,Pearland,TX,77584,3.0,3.0,1956.0,Medium,358000.0
425000,"14014 Mountain Sage Ct, Pearland, TX 77584",14014 Mountain Sage Ct,Pearland,TX,77584,4.0,4.0,2596.0,Medium,358000.0
135000,"17501 County Road 116, Pearland, TX 77584",17501 County Road 116,Pearland,TX,77584,2.0,1.0,1064.0,Medium,358000.0
525000,"3223 Keller Dr, Pearland, TX 77584",3223 Keller Dr,Pearland,TX,77584,4.0,4.0,3122.0,Medium,358000.0
489990,"2703 Sunnyside Ln, Pearland, TX 77584",2703 Sunnyside Ln,Pearland,TX,77584,5.0,3.0,3114.0,Medium,358000.0
359000,"1035 Norfolk Dr, Pearland, TX 77584",1035 Norfolk Dr,Pearland,TX,77584,3.0,2.0,2144.0,Medium,358000.0
369000,"3706 Burwood Ct, Pearland, TX 77584",3706 Burwood Ct,Pearland,TX,77584,4.0,3.0,2310.0,Medium,358000.0
225000,"914 W Primrose Meadows Cir, Pearland, TX 77584",914 W Primrose Meadows Cir,Pearland,TX,77584,2.0,2.0,1087.0,Medium,358000.0
700000,"3505 Parkside Dr, Pearland, TX 77584",3505 Parkside Dr,Pearland,TX,77584,4.0,4.0,4479.0,Medium,358000.0
358000,"13014 Imperial Shore Dr, Pearland, TX 77584",13014 Imperial Shore Dr,Pearland,TX,77584,3.0,3.0,2343.0,Medium,358000.0
275000,"2907 Helmsley Dr, Pearland, TX 77584",2907 Helmsley Dr,Pearland,TX,77584,4.0,2.0,1539.0,Medium,358000.0
769999,"2703 Raven Ridge Dr, Pearland, TX 77584",2703 Raven Ridge Dr,Pearland,TX,77584,5.0,5.0,6307.0,Medium,358000.0
1250000,"2603 Lakecrest Dr, Pearland, TX 77584",2603 Lakecrest Dr,Pearland,TX,77584,5.0,6.0,7115.0,Medium,358000.0
475000,"11913 Auburn Trail Ln, Pearland, TX 77584",11913 Auburn Trail Ln,Pearland,TX,77584,4.0,4.0,3068.0,Medium,358000.0
499900,"3114 Sagewood Ct, Pearland, TX 77584",3114 Sagewood Ct,Pearland,TX,77584,4.0,4.0,3313.0,Medium,358000.0
599999,"2814 Gable Point Dr, Pearland, TX 77584",2814 Gable Point Dr,Pearland,TX,77584,4.0,4.0,3864.0,Medium,358000.0
280000,"6806 Adella Ct, Pearland, TX 77584",6806 Adella Ct,Pearland,TX,77584,3.0,2.0,1975.0,Medium,358000.0
245000,"910 Postwood Ln, Pearland, TX 77584",910 Postwood Ln,Pearland,TX,77584,2.0,2.0,1311.0,Medium,358000.0
335000,"2730 N Peach Hollow Cir, Pearland, TX 77584",2730 N Peach Hollow Cir,Pearland,TX,77584,3.0,2.0,2141.0,Medium,358000.0
380000,"13608 Silent Walk Dr, Pearland, TX 77584",13608 Silent Walk Dr,Pearland,TX,77584,4.0,2.0,2245.0,Medium,358000.0
265000,"922 Peach Blossom Dr, Pearland, TX 77584",922 Peach Blossom Dr,Pearland,TX,77584,2.0,2.0,1565.0,Medium,358000.0
449900,"11407 Yoakum St, Pearland, TX 77584",11407 Yoakum St,Pearland,TX,77584,5.0,4.0,3160.0,Medium,358000.0
416900,"4505 Teal Glen St, Pearland, TX 77584",4505 Teal Glen St,Pearland,TX,77584,4.0,4.0,3095.0,Medium,358000.0
360999,"2923 Avanti Dr, Pearland, TX 77584",2923 Avanti Dr,Pearland,TX,77584,4.0,3.0,2320.0,Medium,358000.0
350000,"10103 Forest Spring Ln, Pearland, TX 77584",10103 Forest Spring Ln,Pearland,TX,77584,3.0,2.0,2397.0,Medium,358000.0
480000,"7218 Williams Rd, Pearland, TX 77584",7218 Williams Rd,Pearland,TX,77584,3.0,3.0,2320.0,Medium,358000.0
352000,"3703 Cashmere Way, Pearland, TX 77584",3703 Cashmere Way,Pearland,TX,77584,4.0,3.0,2489.0,Medium,358000.0
530000,"11508 Bay Ledge Dr, Pearland, TX 77584",11508 Bay Ledge Dr,Pearland,TX,77584,4.0,3.0,3237.0,Medium,358000.0
449990,"2301 Shadow Canyon Ct, Pearland, TX 77584",2301 Shadow Canyon Ct,Pearland,TX,77584,4.0,2.0,2295.0,Medium,358000.0
352900,"3226 Worthington Dr, Pearland, TX 77584",3226 Worthington Dr,Pearland,TX,77584,3.0,3.0,2144.0,Medium,358000.0
339900,"1026 Andover Dr, Pearland, TX 77584",1026 Andover Dr,Pearland,TX,77584,3.0,3.0,1707.0,Medium,358000.0
487000,"11202 Edwards Ave, Pearland, TX 77584",11202 Edwards Ave,Pearland,TX,77584,4.0,4.0,3530.0,Medium,358000.0
1274900,"2734 Lakecrest Dr, Pearland, TX 77584",2734 Lakecrest Dr,Pearland,TX,77584,6.0,6.0,7002.0,Medium,358000.0
409000,"3210 Amerson Dr, Pearland, TX 77584",3210 Amerson Dr,Pearland,TX,77584,3.0,3.0,2651.0,Medium,358000.0
548900,"18819 Windy Orchard St, Manvel, TX 77578",18819 Windy Orchard St,Manvel,TX,77578,4.0,3.0,2561.0,High,519990.0
789900,"5023 Fountainhead Ln, Manvel, TX 77578",5023 Fountainhead Ln,Manvel,TX,77578,5.0,5.0,3917.0,High,519990.0
435990,"Kempner Plan, Pomona 50'","Kempner Plan, Pomona 50'",Manvel,TX,77578,4.0,3.0,2493.0,High,519990.0
407990,"Middleton - 50' Lot Plan, Meridiana","Middleton - 50' Lot Plan, Meridiana",Manvel,TX,77578,4.0,3.0,2140.0,High,519990.0
509900,"2474W Plan, Valencia 50'","2474W Plan, Valencia 50'",Manvel,TX,77578,4.0,3.0,2474.0,High,519990.0
619900,"9915 Magnolia Estates Ln, Manvel, TX 77578",9915 Magnolia Estates Ln,Manvel,TX,77578,4.0,4.0,3190.0,High,519990.0
1049306,"2035 Pine Woodland Dr, Manvel, TX 77578",2035 Pine Woodland Dr,Manvel,TX,77578,5.0,6.0,4942.0,High,519990.0
499900,"18823 Citrange Bend Way, Manvel, TX 77578",18823 Citrange Bend Way,Manvel,TX,77578,4.0,3.0,2476.0,High,519990.0
929995,"Ashby Plan, Pomona - Magnolia Collection","Ashby Plan, Pomona - Magnolia Collection",Manvel,TX,77578,5.0,5.0,5262.0,High,519990.0
500990,"Collin Plan, Pomona 55'","Collin Plan, Pomona 55'",Manvel,TX,77578,4.0,4.0,2817.0,High,519990.0
484900,"19027 Satsuma Ridge Dr, Manvel, TX 77578",19027 Satsuma Ridge Dr,Manvel,TX,77578,4.0,3.0,2049.0,High,519990.0
527990,"Plan 5042 Plan, Del Bello Lakes 60","Plan 5042 Plan, Del Bello Lakes 60",Manvel,TX,77578,4.0,3.0,3259.0,High,519990.0
794990,"Saint Jo Plan, Pomona 60' - 80'","Saint Jo Plan, Pomona 60' - 80'",Manvel,TX,77578,4.0,4.0,4074.0,High,519990.0
735051,"5007 Blooming Hibiscus Ln, Manvel, TX 77578",5007 Blooming Hibiscus Ln,Manvel,TX,77578,4.0,4.0,3872.0,High,519990.0
641900,"3546W Plan, Valencia 60'","3546W Plan, Valencia 60'",Manvel,TX,77578,5.0,4.0,3546.0,High,519990.0
916990,"Jacksonville II Plan, Pomona 60' - 80'","Jacksonville II Plan, Pomona 60' - 80'",Manvel,TX,77578,5.0,5.0,4898.0,High,519990.0
454530,"6010 Regala Dr, Manvel, TX 77578",6010 Regala Dr,Manvel,TX,77578,3.0,2.0,1762.0,High,519990.0
419423,"67 Carmel Dr, Manvel, TX 77578",67 Carmel Dr,Manvel,TX,77578,3.0,3.0,2283.0,High,519990.0
599100,"6106 Lush Pasture Ln, Manvel, TX 77578",6106 Lush Pasture Ln,Manvel,TX,77578,4.0,4.0,2808.0,High,519990.0
874995,"Caitlin Plan, Pomona - Magnolia Collection","Caitlin Plan, Pomona - Magnolia Collection",Manvel,TX,77578,4.0,5.0,4717.0,High,519990.0
882457,"2010 Southern Landing Dr, Manvel, TX 77578",2010 Southern Landing Dr,Manvel,TX,77578,5.0,5.0,4125.0,High,519990.0
719995,"Karmann Plan, Pomona - Aspen Collection","Karmann Plan, Pomona - Aspen Collection",Manvel,TX,77578,4.0,4.0,3707.0,High,519990.0
550000,"8519 Maywald St, Manvel, TX 77578",8519 Maywald St,Manvel,TX,77578,4.0,0.0,2593.5,High,519990.0
1098098,"2031 Pine Woodland Dr, Manvel, TX 77578",2031 Pine Woodland Dr,Manvel,TX,77578,5.0,7.0,5746.0,High,519990.0
684900,"18815 Pear Slice Dr, Manvel, TX 77578",18815 Pear Slice Dr,Manvel,TX,77578,5.0,5.0,3546.0,High,519990.0
627900,"3118W Plan, Valencia 60'","3118W Plan, Valencia 60'",Manvel,TX,77578,4.0,3.0,3118.0,High,519990.0
482900,"2300W Plan, Valencia 45'","2300W Plan, Valencia 45'",Manvel,TX,77578,4.0,3.0,2300.0,High,519990.0
629995,"Hart Plan, Pomona - Orchard Collection","Hart Plan, Pomona - Orchard Collection",Manvel,TX,77578,4.0,5.0,3617.0,High,519990.0
502990,"Plan 5039 Plan, Del Bello Lakes 60","Plan 5039 Plan, Del Bello Lakes 60",Manvel,TX,77578,4.0,3.0,2795.0,High,519990.0
411990,"Gunter Plan, Pomona 50'","Gunter Plan, Pomona 50'",Manvel,TX,77578,4.0,3.0,2084.0,High,519990.0
358115,"4926 Petal Trce, Manvel, TX 77578",4926 Petal Trce,Manvel,TX,77578,3.0,3.0,1977.0,High,519990.0
579900,"18822 Citrange Bend Way, Manvel, TX 77578",18822 Citrange Bend Way,Manvel,TX,77578,5.0,5.0,2973.0,High,519990.0
449990,"Finley Plan, Meridiana 55' Homesites","Finley Plan, Meridiana 55' Homesites",Manvel,TX,77578,4.0,4.0,2914.0,High,519990.0
467990,"Rodeo Palms - McKendree II Plan, Rodeo Palms - The Lakes","Rodeo Palms - McKendree II Plan, Rodeo Palms - The Lakes",Manvel,TX,77578,4.0,4.0,3577.0,High,519990.0
449900,"2180W Plan, Valencia 45'","2180W Plan, Valencia 45'",Manvel,TX,77578,4.0,3.0,2180.0,High,519990.0
443900,"2079W Plan, Valencia 45'","2079W Plan, Valencia 45'",Manvel,TX,77578,4.0,2.0,2079.0,High,519990.0
465000,"4343 Bedynek Rd, Manvel, TX 77578",4343 Bedynek Rd,Manvel,TX,77578,4.0,0.0,2593.5,High,519990.0
509900,"5615 Water Lilies Dr, Manvel, TX 77578",5615 Water Lilies Dr,Manvel,TX,77578,4.0,3.0,2476.0,High,519990.0
399990,"5802 Caracara Dr, Manvel, TX 77578",5802 Caracara Dr,Manvel,TX,77578,2.0,2.0,2093.0,High,519990.0
427900,"1942W Plan, Valencia 45'","1942W Plan, Valencia 45'",Manvel,TX,77578,4.0,3.0,1942.0,High,519990.0
536280,"6102 Lush Pasture Ln, Manvel, TX 77578",6102 Lush Pasture Ln,Manvel,TX,77578,4.0,3.0,2244.0,High,519990.0
471990,"Montgomery - 60' Lots Plan, Meridiana","Montgomery - 60' Lots Plan, Meridiana",Manvel,TX,77578,4.0,4.0,2536.0,High,519990.0
784995,"Calvin Plan, Pomona - Magnolia Collection","Calvin Plan, Pomona - Magnolia Collection",Manvel,TX,77578,4.0,5.0,3949.0,High,519990.0
498990,"Ingleside Plan, Valencia","Ingleside Plan, Valencia",Manvel,TX,77578,4.0,3.0,2898.0,High,519990.0
